City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
364,bamboo flat,11.7,92.7167,31.05,74,40,4.63,IN,1723101804
365,sason,38.3364,41.413,35.36,20,0,0.58,TR,1723101805
366,feijo,-8.1642,-70.3536,22.11,94,6,1.06,BR,1723101806
367,korla,41.7597,86.1469,28.05,27,3,3.25,CN,1723101807
368,fort bragg,35.139,-79.006,24.91,95,100,7.2,US,1723101809
369,cradock,-32.1642,25.6192,15.09,32,0,4.39,ZA,1723101810
370,dudinka,69.4058,86.1778,17.19,41,2,8.9,RU,1723101812
371,tocopilla,-22.092,-70.1979,15.78,70,0,4.35,CL,1723101813
372,dunedin,-45.8742,170.5036,7.67,83,28,3.58,NZ,1723101796
373,fuglafjordur,62.244,-6.814,10.26,91,14,4.06,FO,1723101816
374,arraial do cabo,-22.9661,-42.0278,21.81,83,0,6.06,BR,1723101817
375,afaahiti,-17.75,-149.2833,25.93,85,39,6.67,PF,1723101818
376,margate,51.3813,1.3862,18.26,67,14,4.09,GB,1723101820
377,banda aceh,5.5577,95.3222,29.4,70,100,2.86,ID,1723101666
378,gazipasa,36.2694,32.3179,30.05,74,40,3.6,TR,1723101822
379,shimanovsk,52.0,127.7,25.74,51,15,0.29,RU,1723101823
380,laguna,38.421,-121.4238,25.91,45,0,5.14,US,1723101824
381,argo,37.6333,22.7333,29.32,41,0,1.28,GR,1723101826
382,tongouson,5.0214,120.1328,28.38,70,77,2.36,PH,1723101828
383,wanganui,-39.9333,175.05,9.5,91,82,1.75,NZ,1723101829
384,chipinge,-20.1883,32.6236,20.34,52,3,0.11,ZW,1723101831
385,ormara,25.2088,64.6357,27.8,86,100,4.86,PK,1723101832
386,lincheng,19.9078,109.6858,33.78,50,6,2.82,CN,1723101833
387,yakeshi,49.2833,120.7333,25.58,40,14,4.76,CN,1723101835
388,isla del bosque,22.7333,-105.85,27.46,85,100,2.02,MX,1723101836
389,yangshuo,24.7808,110.4897,35.15,46,66,2.98,CN,1723101837
390,padang,-0.9492,100.3543,32.03,80,54,4.14,ID,1723101839
391,mar del plata,-38.0023,-57.5575,8.01,93,100,11.83,AR,1723101665
392,mantua,45.1667,10.7833,25.19,91,0,0.89,IT,1723101841
393,freetown,8.484,-13.2299,24.84,88,75,4.63,SL,1723101842
394,oyem,1.5995,11.5793,20.38,87,99,1.69,GA,1723101845
395,starodub,52.5844,32.7633,17.47,81,94,4.14,RU,1723101846
396,anaconda,46.1285,-112.9423,12.55,96,12,1.86,US,1723101847
397,hotan,37.0997,79.9269,33.74,13,79,5.37,CN,1723101848
398,lorengau,-2.0226,147.2712,28.91,74,19,4.13,PG,1723101850
399,kattivakkam,13.2167,80.3167,33.41,71,100,2.63,IN,1723101851
400,meadow lake,34.8014,-106.5436,26.08,43,7,3.01,US,1723101852
401,carahue,-38.7,-73.1667,2.36,97,6,0.44,CL,1723101556
402,socuellamos,39.2858,-2.7921,27.43,38,0,5.3,ES,1723101856
403,sungai raya,0.7,108.9,27.78,80,55,3.57,ID,1723101858
404,ungsang-nodongjagu,42.3578,130.4622,24.95,72,36,1.7,KP,1723101618
405,palikir - national government center,6.9248,158.1611,28.62,72,19,4.16,FM,1723101861
406,bambanglipuro,-7.95,110.2833,28.34,66,23,8.9,ID,1723101862
407,santa ana,33.7456,-117.8678,22.11,89,75,2.57,US,1723101863
408,maba,24.6841,113.5984,37.13,40,49,3.37,CN,1723101864
409,bac lieu,9.285,105.7244,29.75,73,100,5.18,VN,1723101865
410,zag,46.9441,99.165,14.09,68,100,2.25,MN,1723101866
411,morehead city,34.7229,-76.726,27.8,91,100,6.71,US,1723101868
412,cruzeiro do sul,-29.5128,-51.9853,16.95,96,100,1.02,BR,1723101869
413,kyshtovka,56.555,76.6271,19.32,61,18,3.78,RU,1723101872
414,puerto lempira,15.2667,-83.7667,25.89,90,100,4.16,HN,1723101873
415,pereslavl'-zalesskiy,56.7393,38.8563,19.17,78,72,2.64,RU,1723101874
416,zhezqazghan,47.7833,67.7667,38.32,16,40,6.0,KZ,1723101875
417,castillos,-34.1667,-53.8333,6.43,87,0,3.36,UY,1723101877
418,ar rahad,12.7167,30.65,24.9,79,100,4.98,SD,1723101878
419,san vicente de chucuri,6.881,-73.4098,22.65,94,43,1.89,CO,1723101879
420,tura,25.5198,90.2201,28.88,77,79,4.15,IN,1723101880
421,san-pedro,4.7485,-6.6363,22.99,82,100,2.83,CI,1723101882
422,coahuayana de hidalgo,18.7,-103.6583,25.98,85,100,1.45,MX,1723101884
423,shuangjiang,26.1547,109.7138,33.46,46,100,5.8,CN,1723101885
424,zheleznodorozhnyy,55.7503,38.0042,19.64,62,100,2.32,RU,1723101886
425,kailua-kona,19.6406,-155.9956,27.0,84,0,9.77,US,1723101887
426,midland,31.9974,-102.0779,31.03,28,0,2.06,US,1723101866
427,ulladulla,-35.35,150.4667,15.98,74,100,5.69,AU,1723101891
428,zeya,53.75,127.2667,23.13,63,100,3.77,RU,1723101892
429,mili,6.0815,171.735,27.62,73,74,0.78,MH,1723101893
430,kavieng,-2.5744,150.7967,28.88,74,36,4.6,PG,1723101894
431,rio grande,-32.035,-52.0986,12.19,80,72,4.85,BR,1723101895
432,sao tome,0.3365,6.7273,22.02,88,75,2.06,ST,1723101896
433,zaragoza,41.6561,-0.8773,24.14,62,0,5.66,ES,1723101899
434,greymouth,-42.4667,171.2,7.94,86,100,2.64,NZ,1723101900
435,antalaha,-14.9003,50.2788,24.61,58,100,4.32,MG,1723101902
436,portland,45.5234,-122.6762,22.67,69,6,0.89,US,1723101667
437,el granada,37.5027,-122.4694,17.51,88,0,1.54,US,1723101904
438,malabar,-33.9667,151.25,17.62,73,0,5.66,AU,1723101905
439,choma,-16.8065,26.9531,21.13,33,0,3.74,ZM,1723101906
440,nar'yan-mar,67.6713,53.087,15.95,48,0,2.66,RU,1723101908
441,tidjikja,18.5564,-11.4271,29.0,56,100,6.08,MR,1723101909
442,inirida,3.8653,-67.9239,22.47,97,38,0.78,CO,1723101910
443,ilhabela,-23.7781,-45.3581,21.89,54,0,2.59,BR,1723101912
444,island harbour,50.724,-1.2758,18.85,80,58,2.24,GB,1723101913
445,ta`u,-14.2336,-169.5144,25.04,78,100,10.32,AS,1723101914
446,yeniseysk,58.4497,92.1703,23.9,62,63,1.41,RU,1723101916
447,seven pagodas,12.6264,80.1722,33.3,62,100,4.48,IN,1723101917
448,kasongo-lunda,-6.4667,16.8167,25.09,48,99,0.56,CD,1723101918
449,clinton,42.587,-82.9199,19.01,77,100,2.57,US,1723101919
450,tuni,17.35,82.55,33.32,57,86,5.13,IN,1723101921
451,bijapur,16.8333,75.7,26.65,69,100,4.47,IN,1723101922
452,new norfolk,-42.7826,147.0587,14.4,61,100,3.59,AU,1723101923
453,prince rupert,54.3161,-130.3201,13.83,100,20,2.57,CA,1723101926
454,sinazongwe,-17.2614,27.4618,23.21,47,0,5.9,ZM,1723101927
455,kita,13.0349,-9.4895,23.55,91,100,3.45,ML,1723101719
456,puerto deseado,-47.7503,-65.8938,4.24,82,6,8.25,AR,1723101930
457,salinas,36.6777,-121.6555,16.45,96,100,0.0,US,1723101869
458,novyy urgal,51.0736,132.5642,22.14,77,99,2.99,RU,1723101932
459,at taj,24.2049,23.2857,33.78,19,33,7.95,LY,1723101933
460,carinhanha,-14.3047,-43.765,20.97,71,23,2.2,BR,1723101935
461,o barco de valdeorras,42.4164,-6.9901,22.28,76,0,0.92,ES,1723101936
462,kurchatov,51.6601,35.6521,19.23,70,96,4.03,RU,1723101937
463,broken hill,-31.95,141.4333,16.1,40,100,6.17,AU,1723101938
464,alpine,32.835,-116.7664,20.14,83,0,0.0,US,1723101940
465,williams lake,52.1415,-122.1445,19.76,67,0,2.06,CA,1723101941
466,ulysses,37.5814,-101.3552,22.72,78,75,9.77,US,1723101942
467,galliano,29.4422,-90.2992,28.0,82,0,3.1,US,1723101943
468,duba,27.3513,35.6901,32.8,46,7,1.89,SA,1723101667
469,santana,-0.0583,-51.1817,27.1,94,75,2.06,BR,1723101946
470,gornyy,55.1153,83.9059,22.44,70,88,4.07,RU,1723101947
471,khandyga,62.6667,135.6,20.53,51,4,0.64,RU,1723101948
472,centralia,46.7162,-122.9543,17.25,92,75,0.0,US,1723101949
473,berdigestyakh,62.0989,126.6992,22.88,36,3,0.53,RU,1723101951
474,smithers,54.7804,-127.1743,17.18,67,0,0.0,CA,1723101952
475,turpan,42.9333,89.1667,32.4,30,100,2.03,CN,1723101953
476,didwana,27.4,74.5667,27.95,73,100,6.15,IN,1723101954
477,kolonia,50.9333,6.95,19.3,70,0,3.6,DE,1723101956
478,kidal,18.4411,1.4078,28.99,57,100,8.53,ML,1723101957
479,progreso,21.2833,-89.6667,26.09,94,91,2.39,MX,1723101958
480,pursat,12.3333,103.6667,33.37,46,100,1.61,KH,1723101959
481,aur,8.1499,171.1687,28.0,76,86,4.62,MH,1723101961
482,byerazino,53.8391,28.9879,19.07,71,0,2.82,BY,1723101962
483,fairfield glade,36.0004,-84.8863,22.32,96,75,0.0,US,1723101963
484,flying fish cove,-10.4217,105.6791,26.82,78,75,7.2,CX,1723101965
485,gemena,3.25,19.7667,27.88,61,65,1.86,CD,1723101966
486,kimbe,-5.5502,150.1429,27.71,83,86,0.43,PG,1723101969
487,petauke,-14.2426,31.3253,23.04,33,0,3.51,ZM,1723101970
488,carutapera,-1.195,-46.02,24.21,86,27,2.81,BR,1723101971
489,rio gallegos,-51.6226,-69.2181,0.03,86,100,2.06,AR,1723101972
490,champerico,14.3,-91.9167,26.91,83,99,2.75,GT,1723101973
491,fisterra,42.9049,-9.2629,20.01,82,4,8.37,ES,1723101974
492,lata,40.1629,-8.3327,17.26,89,72,0.64,PT,1723101977
493,colonel hill,22.7667,-74.2167,28.04,79,100,7.48,BS,1723101978
494,yazman,29.1212,71.7446,35.11,48,100,4.71,PK,1723101980
495,kencong,-8.2833,113.3667,29.43,62,75,6.22,ID,1723101981
496,lospalos,-8.5186,127.0025,24.78,66,51,6.48,TL,1723101975
497,muchkapskiy,51.8513,42.4717,23.01,58,98,2.68,RU,1723101985
498,ust-tsilma,65.441,52.1498,20.72,39,3,1.91,RU,1723101986
499,whitecourt,54.1502,-115.6855,10.74,92,74,0.35,CA,1723101989
500,taounate,34.5,-4.8333,25.21,51,4,1.44,MA,1723101990
501,bezenchuk,52.982,49.4333,26.88,41,1,2.33,RU,1723101900
502,derzhavinsk,51.1,66.3167,26.71,52,100,0.54,KZ,1723101993
503,kardla,58.9978,22.7492,21.7,60,0,3.09,EE,1723101994
504,namibe,-15.1961,12.1522,16.15,82,9,3.06,AO,1723101995
505,blythe,33.6103,-114.5964,35.25,38,0,6.17,US,1723101997
506,quellon,-43.1167,-73.6167,5.09,88,100,1.46,CL,1723101999
507,nagina,29.45,78.45,31.93,64,20,6.74,IN,1723102001
508,manismata,-2.4667,111.0333,31.47,57,93,3.57,ID,1723102002
509,arkalyk,50.2486,66.9114,28.94,40,100,3.92,KZ,1723102003
510,zaozersk,69.4005,32.4476,18.92,47,56,3.68,RU,1723102004
511,guerrero negro,27.9769,-114.0611,22.11,73,0,4.39,MX,1723102005
512,alaghsas,17.0187,8.0168,26.94,78,40,5.66,NE,1723102007
513,anori,-3.7728,-61.6442,23.07,60,5,0.89,BR,1723102008
514,northam,51.0333,-4.2167,17.01,96,100,7.69,GB,1723102009
515,vodnyy,63.5046,53.4095,20.09,39,1,1.98,RU,1723102010
516,port hedland,-20.3167,118.5667,30.03,15,100,5.14,AU,1723102012
517,praia da vitoria,38.7333,-27.0667,23.14,83,75,2.28,PT,1723101878
518,santa isabel,-23.3156,-46.2214,15.61,57,0,1.01,BR,1723102014
519,soio,-6.1349,12.3689,21.88,82,100,3.65,AO,1723102015
520,greenville,35.6127,-77.3663,26.09,99,100,5.66,US,1723102017
521,ishigaki,24.3448,124.1572,31.07,84,75,3.6,JP,1723101876
522,vegreville,53.5001,-112.0518,11.3,89,29,3.09,CA,1723101973
523,tambopata,-12.7333,-69.1833,23.71,75,46,1.07,PE,1723102020
524,kirensk,57.7853,108.1119,23.97,52,99,3.96,RU,1723102021
525,pangody,65.85,74.4859,15.17,52,59,4.99,RU,1723102023
526,flin flon,54.7682,-101.865,11.6,59,100,2.99,CA,1723102024
527,saint-francois,46.4154,3.9054,18.69,82,0,0.51,FR,1723102026
528,sirte,31.2089,16.5887,29.45,60,0,5.87,LY,1723101812
529,rtishchevo,52.2604,43.7874,24.83,50,94,1.6,RU,1723102030
530,sarupathar,26.1984,93.8094,32.12,80,100,0.75,IN,1723102031
531,cidade velha,14.9167,-23.6167,24.26,83,40,5.66,CV,1723102032
532,gordonvale,-17.0936,145.7842,24.41,81,27,2.71,AU,1723102034
533,eisen,36.8217,128.6308,27.66,82,100,2.22,KR,1723102036
534,mako,46.2167,20.4833,27.41,33,5,1.77,HU,1723102037
535,malpe,13.35,74.7167,26.61,88,100,0.62,IN,1723102038
536,west bay,19.3667,-81.4167,26.14,96,100,3.23,KY,1723102040
537,christchurch,-43.5333,172.6333,9.11,90,75,10.8,NZ,1723101426
538,port shepstone,-30.7414,30.455,22.19,24,0,3.17,ZA,1723102042
539,edson,53.5835,-116.4356,8.08,93,0,1.54,CA,1723102043
540,nieuw amsterdam,5.8833,-55.0833,25.09,92,52,2.73,SR,1723102044
541,la romana,18.4273,-68.9728,25.42,87,1,2.14,DO,1723102046
542,whakatane,-37.9585,176.9854,13.62,95,100,4.48,NZ,1723102047
543,sampit,-2.5333,112.95,29.7,68,100,2.25,ID,1723102050
544,abaza,52.655,90.0928,23.65,54,99,0.62,RU,1723102051
545,qarshi,38.8667,65.8,37.9,20,0,2.06,UZ,1723101986
546,kourou,5.1552,-52.6478,24.03,94,28,2.29,GF,1723102053
547,san juan,-31.5375,-68.5364,3.25,81,66,4.28,AR,1723101914
548,thinadhoo,0.5333,72.9333,26.44,78,100,5.01,MV,1723102056
549,alpena,45.0617,-83.4327,16.73,97,0,0.0,US,1723102057
550,libreville,0.3925,9.4537,24.01,83,75,3.09,GA,1723102058
551,richfield,44.8833,-93.283,19.76,89,100,2.06,US,1723102021
552,kulhudhuffushi,6.6221,73.07,28.36,73,57,6.06,MV,1723102061
553,barcelos,41.5388,-8.6151,22.18,79,1,0.9,PT,1723102062
554,malango,-2.9627,119.9001,24.27,73,89,1.9,ID,1723102063
555,rapid city,44.0805,-103.231,14.94,86,100,4.63,US,1723102064
556,nantucket,41.2835,-70.0995,17.06,91,20,2.57,US,1723102015
