City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
132,fyodorovka,53.6314,62.7078,12.66,94,10,3.23,KZ,1722731509
133,carbonear,47.7332,-53.2148,18.89,81,99,4.58,CA,1722731510
134,i-n-salah,27.1935,2.4607,35.12,9,0,3.81,DZ,1722731146
135,puerto armuelles,8.2833,-82.8667,25.05,86,100,2.68,PA,1722731513
136,senanga,-16.1167,23.2667,13.89,20,0,2.73,ZM,1722731411
137,tolanaro,-25.0319,46.9987,17.04,94,20,3.09,MG,1722731224
138,kuvshinovo,57.0295,34.1725,11.85,98,75,1.76,RU,1722731516
139,saint-philippe,-21.3585,55.7679,18.77,75,0,1.53,RE,1722731517
140,xiahu,26.6106,119.9483,28.68,84,0,1.03,CN,1722731519
141,terrace,54.5163,-128.6035,30.95,20,20,3.09,CA,1722731520
142,susuman,62.7833,148.1667,13.57,43,8,1.76,RU,1722731152
143,port saint john's,-31.6229,29.5448,18.66,30,66,3.85,ZA,1722731428
144,katsuura,35.1333,140.3,26.79,77,12,1.82,JP,1722731255
145,santa marta,11.2408,-74.199,28.83,77,40,1.79,CO,1722731375
146,kapa'a,22.0752,-159.319,28.18,70,40,4.63,US,1722731031
147,alo,6.5486,4.2686,23.88,92,34,3.03,NG,1722731571
148,sisimiut,66.9395,-53.6735,6.29,85,3,3.03,GL,1722731630
149,yerofey pavlovich,53.9667,121.9667,15.09,67,100,3.65,RU,1722731631
150,qaqortoq,60.7167,-46.0333,7.52,78,47,1.4,GL,1722731360
151,socorro,31.6546,-106.3033,35.92,23,75,7.2,US,1722731633
152,kogota,38.55,141.05,27.94,63,0,0.58,JP,1722731635
153,ca mau,9.1769,105.15,26.34,87,76,1.38,VN,1722731190
154,yuzhno-kurilsk,44.0306,145.8556,20.17,88,98,3.14,RU,1722731638
155,utrik,11.2278,169.8474,28.39,76,4,3.85,MH,1722731240
156,sierra grande,-41.606,-65.3557,9.37,37,75,5.98,AR,1722731641
157,copiapo,-27.3667,-70.3333,14.68,64,57,0.54,CL,1722731642
158,avarua,-21.2078,-159.775,24.03,53,100,3.6,CK,1722731643
159,olonkinbyen,70.9221,-8.7187,5.24,95,94,3.8,SJ,1722731230
160,brisas de zicatela,15.8369,-97.0419,26.11,87,100,2.07,MX,1722731645
161,keflavik,64.0049,-22.5624,11.95,87,75,5.14,IS,1722731461
162,cogealac,44.55,28.5667,21.14,69,0,3.66,RO,1722731648
163,geraldton,-28.7667,114.6,9.23,81,0,5.66,AU,1722731219
164,santa rosa de rio primero,-31.1523,-63.4019,14.48,56,100,2.16,AR,1722731651
165,tashtyp,52.7939,89.8983,19.26,91,75,2.45,RU,1722731652
166,ola,59.5833,151.2833,15.78,48,0,2.04,RU,1722731653
167,gaspe,48.8334,-64.4819,22.12,88,75,3.09,CA,1722731655
168,selibaby,15.159,-12.1829,27.11,75,100,3.34,MR,1722731656
169,sitka,57.0531,-135.33,17.94,63,40,6.17,US,1722731209
170,sinabang,2.4803,96.3801,24.86,91,100,4.19,ID,1722731318
171,san juan,-31.5375,-68.5364,13.83,23,25,1.94,AR,1722731403
172,alofi,-19.0595,-169.9187,26.94,69,40,3.6,NU,1722731660
173,antsiranana,-12.2787,49.2917,20.58,61,2,6.02,MG,1722731662
174,hovd,48.0056,91.6419,22.52,34,0,3.6,MN,1722731663
